id,name,geometry
82803735,5th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0503547, 26.6098318], [-80.0503917, 26.6098322], [-80.0506131, 26.6098344], [-80.05067, 26.609835], [-80.0507295, 26.6098365], [-80.0509626, 26.609841], [-80.0510577, 26.6098429], [-80.0515956, 26.6098596], [-80.051649, 26.609861], [-80.0517197, 26.6098634], [-80.0523531, 26.6098845], [-80.0524205, 26.6098867], [-80.0524965, 26.6098881], [-80.0528144, 26.6098941], [-80.053071, 26.609899], [-80.0535723, 26.6099121], [-80.0535868, 26.6099125], [-80.053607, 26.609913]]}"
254962345,Bryant Park Paved Paths,"{""type"": ""LineString"", ""coordinates"": [[-80.0486965, 26.6106797], [-80.0486343, 26.6108379], [-80.0485935, 26.6109682], [-80.048569, 26.6110776], [-80.0485445, 26.6111891], [-80.0485202, 26.6113059], [-80.0485189, 26.6113121], [-80.0485002, 26.6114017], [-80.0484851, 26.6114371], [-80.0484664, 26.6114798], [-80.0484408, 26.6115851], [-80.0484373, 26.6116591], [-80.0484326, 26.611706], [-80.048421, 26.6117393], [-80.0483977, 26.611781], [-80.0483813, 26.6118289], [-80.0483604, 26.6119029], [-80.0483114, 26.6120301], [-80.0482683, 26.6121374], [-80.0482252, 26.6121968], [-80.0481797, 26.6122541], [-80.0481016, 26.6123771], [-80.0480037, 26.6125219], [-80.0478603, 26.6127804], [-80.0478219, 26.6128564], [-80.0477986, 26.6129419], [-80.0477718, 26.6130065], [-80.0477613, 26.6131003], [-80.0477379, 26.6131597], [-80.0477081, 26.6132131], [-80.0477108, 26.6132926], [-80.0476877, 26.6133762], [-80.0476269, 26.6135866], [-80.047561, 26.6138331], [-80.0475325, 26.6139389], [-80.0475415, 26.6139684], [-80.0475924, 26.6139965], [-80.0477614, 26.6140677], [-80.0477902, 26.6140757], [-80.0478906, 26.6141097], [-80.0479253, 26.6141713], [-80.0479403, 26.6141847]]}"
254962374,Bryant Park Paved Roads,"{""type"": ""LineString"", ""coordinates"": [[-80.0492332, 26.6108039], [-80.0491437, 26.6108657], [-80.0491071, 26.6109421], [-80.0490909, 26.611142], [-80.0490665, 26.611589], [-80.0490339, 26.612018], [-80.048973, 26.6121852], [-80.0489608, 26.6124505], [-80.0489811, 26.6126613], [-80.0489567, 26.6127849], [-80.0489811, 26.6129085], [-80.0490339, 26.6130502], [-80.0490096, 26.6130938], [-80.0489445, 26.6131229], [-80.0488225, 26.6131157], [-80.048664, 26.613112]]}"
584650268,South Lakeside Drive,"{""type"": ""LineString"", ""coordinates"": [[-80.049573, 26.613242], [-80.049615, 26.612032], [-80.049656, 26.610822], [-80.0496862, 26.6099683], [-80.049687, 26.609945]]}"
631723140,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523654, 26.6036784], [-80.0523927, 26.6036794], [-80.0524052, 26.6036799], [-80.0524292, 26.6036807], [-80.0528018, 26.6036943], [-80.0528156, 26.6036948], [-80.0528297, 26.6036953], [-80.0532367, 26.6037101], [-80.0531996, 26.6048679], [-80.0531623, 26.6060292], [-80.0527326, 26.6060154], [-80.0527205, 26.606015], [-80.0527035, 26.6060144], [-80.0522786, 26.6060007], [-80.0523208, 26.6048799], [-80.0523222, 26.6048378], [-80.0523228, 26.6048178], [-80.0523411, 26.6043282], [-80.0523627, 26.6037504], [-80.0523632, 26.6037373], [-80.0523654, 26.6036784]]}"
632193100,,"{""type"": ""LineString"", ""coordinates"": [[-80.0517198, 26.6099175], [-80.0516835, 26.6108185], [-80.0516812, 26.6108732], [-80.0516787, 26.6109312], [-80.0516349, 26.6120221], [-80.0516324, 26.6120887], [-80.0516292, 26.612163], [-80.051591, 26.6132986], [-80.0515364, 26.6145078], [-80.051534, 26.6145649], [-80.051487, 26.6156873], [-80.0514849, 26.6157386], [-80.0514817, 26.6158167], [-80.0514768, 26.6159392], [-80.0514714, 26.6160733], [-80.0514588, 26.6163854]]}"
632249630,,"{""type"": ""LineString"", ""coordinates"": [[-80.0530418, 26.6085546], [-80.0524086, 26.6085373], [-80.052213, 26.608532]]}"
632249631,,"{""type"": ""LineString"", ""coordinates"": [[-80.052221, 26.6084219], [-80.0524194, 26.6084267], [-80.0526542, 26.6084324], [-80.0530418, 26.6084417]]}"
632595716,,"{""type"": ""LineString"", ""coordinates"": [[-80.0488606, 26.6112958], [-80.0489546, 26.6108641], [-80.048963, 26.6108291], [-80.0489725, 26.6108074], [-80.0490148, 26.6107686], [-80.0488595, 26.6107724], [-80.0488225, 26.6107847], [-80.0487993, 26.6108045], [-80.0487052, 26.61124], [-80.0487116, 26.6112674], [-80.0487845, 26.6113317], [-80.048812, 26.6113351]]}"
636061373,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522744, 26.6061088], [-80.0522752, 26.6065], [-80.052253, 26.6072643], [-80.052234, 26.6079196], [-80.0522287, 26.6081004], [-80.052221, 26.6084219]]}"
636061389,,"{""type"": ""LineString"", ""coordinates"": [[-80.052213, 26.608532], [-80.0522076, 26.6090081], [-80.0522335, 26.6091121], [-80.0523089, 26.6094339], [-80.0524404, 26.6097442], [-80.0524789, 26.6098441]]}"
636066878,,"{""type"": ""LineString"", ""coordinates"": [[-80.0537184, 26.6085683], [-80.0537081, 26.6085964], [-80.0536946, 26.6091724], [-80.0536923, 26.6092716], [-80.0536891, 26.609407], [-80.0536876, 26.6094705], [-80.0536841, 26.6096179], [-80.0536831, 26.6096613], [-80.0536822, 26.6096882], [-80.053681, 26.6097216], [-80.0536797, 26.6097601], [-80.0536791, 26.6097788], [-80.0536713, 26.6099806], [-80.0536366, 26.6108846], [-80.0540125, 26.610899], [-80.0540738, 26.6109013], [-80.0544996, 26.6109171], [-80.0545602, 26.6099043], [-80.0545663, 26.6097914], [-80.0545686, 26.6097483], [-80.0545708, 26.6097066], [-80.0545865, 26.6094157], [-80.0546128, 26.6086043]]}"
636066880,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536366, 26.6108846], [-80.0536357, 26.6109335], [-80.0536346, 26.6109954], [-80.053602, 26.6109932], [-80.0535699, 26.610991], [-80.0535619, 26.6109904], [-80.0535498, 26.6109896], [-80.053537, 26.6109887], [-80.0535295, 26.6109882], [-80.0535227, 26.6109303], [-80.0535174, 26.6108852], [-80.0535335, 26.6108851], [-80.0535534, 26.610885], [-80.0535736, 26.6108849], [-80.0536128, 26.6108847], [-80.0536272, 26.6108846], [-80.0536366, 26.6108846]]}"
636066881,,"{""type"": ""LineString"", ""coordinates"": [[-80.0526584, 26.6109828], [-80.0526588, 26.6109646], [-80.0526598, 26.6109054], [-80.0526605, 26.6108671], [-80.052592, 26.6108681], [-80.0525331, 26.6108689], [-80.0525324, 26.6109019], [-80.0525311, 26.6109575], [-80.0525581, 26.610959], [-80.0525901, 26.6109608], [-80.0526588, 26.6109646]]}"
636390725,,"{""type"": ""LineString"", ""coordinates"": [[-80.0516835, 26.6108185], [-80.0525286, 26.6108531], [-80.0525351, 26.6107281], [-80.0525308, 26.6106684], [-80.0525157, 26.6105607], [-80.0524985, 26.6103779], [-80.0524899, 26.6102932], [-80.0524598, 26.6101662], [-80.0524146, 26.6100123], [-80.0523931, 26.6099584], [-80.0523543, 26.6099353], [-80.0517198, 26.6099175]]}"
636390728,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523543, 26.6099353], [-80.0523531, 26.6098845], [-80.0523359, 26.6098341], [-80.0523303, 26.6097959], [-80.05231, 26.6097353], [-80.0522799, 26.609671], [-80.0522389, 26.6095667], [-80.0522032, 26.6094446], [-80.0521874, 26.6093789], [-80.0521643, 26.6093037], [-80.0521349, 26.6091384], [-80.0521249, 26.6090324], [-80.0521139, 26.6089148], [-80.0521002, 26.6087579], [-80.0520787, 26.6085382]]}"
636418600,,"{""type"": ""LineString"", ""coordinates"": [[-80.0518133, 26.6036174], [-80.0518087, 26.603669], [-80.051794, 26.604355], [-80.0517698, 26.6047968], [-80.0517714, 26.6048816]]}"
821808715,,"{""type"": ""LineString"", ""coordinates"": [[-80.0501043, 26.6120455], [-80.0501463, 26.6108357]]}"
914964954,,"{""type"": ""LineString"", ""coordinates"": [[-80.0524181, 26.6084762], [-80.0524194, 26.6084267], [-80.052432, 26.6079366], [-80.0524168, 26.6079231], [-80.052234, 26.6079196], [-80.0521619, 26.6079182]]}"
914964958,Federal Highway,"{""type"": ""LineString"", ""coordinates"": [[-80.0521714, 26.6090339], [-80.0522048, 26.6092046], [-80.0522432, 26.609382], [-80.0522964, 26.6095573], [-80.0524038, 26.6098423], [-80.0524205, 26.6098867], [-80.0524468, 26.6099541], [-80.0524819, 26.6100736], [-80.0525152, 26.6102036], [-80.0525468, 26.6103586], [-80.0525534, 26.6103909], [-80.0525793, 26.6105485], [-80.0525916, 26.6107192], [-80.052592, 26.6108681], [-80.0525921, 26.6109035], [-80.0525901, 26.6109608], [-80.0525779, 26.6113067], [-80.0525516, 26.6120533], [-80.0525493, 26.6121187], [-80.052548, 26.612161], [-80.0525377, 26.6124981], [-80.052529, 26.6127845], [-80.0525125, 26.613336]]}"
1050943072,9th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0518195, 26.6048251], [-80.0519087, 26.6048271], [-80.0519466, 26.6048283], [-80.0519684, 26.604828], [-80.0522079, 26.6048349], [-80.0522687, 26.6048367]]}"
1184665125,,"{""type"": ""LineString"", ""coordinates"": [[-80.0503883, 26.6097937], [-80.0506153, 26.6097992], [-80.050735, 26.6098021], [-80.050964, 26.6098079], [-80.0510538, 26.6098101], [-80.0515954, 26.6098228], [-80.0517223, 26.6098259], [-80.0523359, 26.6098341], [-80.0524038, 26.6098423], [-80.0524789, 26.6098441], [-80.0530356, 26.6098576], [-80.0530724, 26.6098585], [-80.0531372, 26.60986], [-80.0535802, 26.6098707], [-80.0535852, 26.6097556], [-80.053593, 26.6085661]]}"
1184665131,,"{""type"": ""LineString"", ""coordinates"": [[-80.0506074, 26.6044539], [-80.0506114, 26.6043515], [-80.0506193, 26.6041474], [-80.0506255, 26.6039864]]}"
1184665132,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522523, 26.603573], [-80.0522494, 26.603632], [-80.0522489, 26.603643], [-80.0522478, 26.6036946], [-80.0522398, 26.604087], [-80.0522115, 26.6048076], [-80.0519685, 26.6048029], [-80.0519472, 26.604802], [-80.0519067, 26.6048004], [-80.0518077, 26.6047908]]}"
1184665133,,"{""type"": ""LineString"", ""coordinates"": [[-80.0513209, 26.6043637], [-80.051322, 26.6043154], [-80.0513253, 26.6041648], [-80.0513262, 26.6041256], [-80.0513298, 26.6039634], [-80.0513303, 26.6039396]]}"
1188194156,,"{""type"": ""LineString"", ""coordinates"": [[-80.0507984, 26.6043527], [-80.0506114, 26.6043515], [-80.0505728, 26.6043533]]}"
11241639,5th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0536111, 26.6097187], [-80.053681, 26.6097216], [-80.0541167, 26.609734]]}"
571725910,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523788, 26.6060543], [-80.0523769, 26.6061008], [-80.0523667, 26.6063506]]}"
571725915,,"{""type"": ""LineString"", ""coordinates"": [[-80.0525558, 26.6072715], [-80.0525478, 26.607383]]}"
571725916,,"{""type"": ""LineString"", ""coordinates"": [[-80.05236, 26.6072669], [-80.0523439, 26.6075149]]}"
632187057,,"{""type"": ""LineString"", ""coordinates"": [[-80.053694, 26.6061579], [-80.0532569, 26.606142], [-80.0531754, 26.6084591], [-80.0535953, 26.6084651]]}"
632249623,,"{""type"": ""LineString"", ""coordinates"": [[-80.0530418, 26.6085546], [-80.0531177, 26.6085597], [-80.0531782, 26.6085637], [-80.0531764, 26.6084967], [-80.0531754, 26.6084591], [-80.0531215, 26.6084521], [-80.0530418, 26.6084417], [-80.0530418, 26.6084929], [-80.0530418, 26.6085546]]}"
632249624,,"{""type"": ""LineString"", ""coordinates"": [[-80.053593, 26.6085661], [-80.0536211, 26.6085666], [-80.0536548, 26.6085672], [-80.0537184, 26.6085683], [-80.0537196, 26.6085135], [-80.0537205, 26.6084741], [-80.0537213, 26.6084405], [-80.053657, 26.6084394], [-80.0536284, 26.6084389], [-80.0536079, 26.6084385], [-80.0536073, 26.6084654], [-80.0535953, 26.6084651], [-80.0535942, 26.6085125], [-80.053593, 26.6085661]]}"
632249628,,"{""type"": ""LineString"", ""coordinates"": [[-80.0537184, 26.6085683], [-80.0541416, 26.6085859], [-80.0541588, 26.6085866], [-80.0541884, 26.6085878], [-80.0545932, 26.6086043]]}"
632249629,,"{""type"": ""LineString"", ""coordinates"": [[-80.0531782, 26.6085637], [-80.053593, 26.6085661]]}"
636061372,,"{""type"": ""LineString"", ""coordinates"": [[-80.052767, 26.6048506], [-80.0527307, 26.6054736], [-80.0527205, 26.606015], [-80.0527188, 26.6060633]]}"
636061374,,"{""type"": ""LineString"", ""coordinates"": [[-80.0530418, 26.6084417], [-80.0531211, 26.6074568], [-80.0531131, 26.6072848], [-80.0531245, 26.6072254], [-80.0531502, 26.6061328]]}"
636061377,,"{""type"": ""LineString"", ""coordinates"": [[-80.0522744, 26.6061088], [-80.0522771, 26.6060516], [-80.0522786, 26.6060007]]}"
636061387,,"{""type"": ""LineString"", ""coordinates"": [[-80.0527342, 26.6061328], [-80.0526775, 26.6070761], [-80.0526659, 26.6072741], [-80.0526542, 26.6084324]]}"
636061388,,"{""type"": ""LineString"", ""coordinates"": [[-80.0530356, 26.6098576], [-80.0530523, 26.6088558], [-80.0530543, 26.6087455], [-80.053057, 26.6086014], [-80.0530418, 26.6085546]]}"
636061390,,"{""type"": ""LineString"", ""coordinates"": [[-80.0531372, 26.60986], [-80.0531782, 26.6085637]]}"
636066879,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536713, 26.6099806], [-80.0536048, 26.6099784], [-80.0535845, 26.6099778], [-80.0535591, 26.6099814], [-80.0535723, 26.6099121], [-80.0535802, 26.6098707]]}"
636334839,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536891, 26.609407], [-80.0537469, 26.6094069]]}"
636334840,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536876, 26.6094705], [-80.0537516, 26.6094758]]}"
636334841,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536841, 26.6096179], [-80.0537272, 26.6096205]]}"
636334842,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536923, 26.6092716], [-80.0537576, 26.6092768]]}"
636334843,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536946, 26.6091724], [-80.053771, 26.6091748]]}"
636334847,,"{""type"": ""LineString"", ""coordinates"": [[-80.0545663, 26.6097914], [-80.0545431, 26.6097906], [-80.0541151, 26.6097755], [-80.0536797, 26.6097601]]}"
636334848,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536797, 26.6097601], [-80.0536099, 26.6097558], [-80.0535852, 26.6097556]]}"
636334849,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536822, 26.6096882], [-80.0541026, 26.6096969], [-80.054118, 26.6096972], [-80.0541269, 26.6096974], [-80.0545422, 26.609706], [-80.0545627, 26.6097064], [-80.0545708, 26.6097066]]}"
636334850,,"{""type"": ""LineString"", ""coordinates"": [[-80.0541588, 26.6085866], [-80.054118, 26.6096972], [-80.0541167, 26.609734], [-80.0541151, 26.6097755], [-80.0540738, 26.6109013]]}"
636390724,,"{""type"": ""LineString"", ""coordinates"": [[-80.0535591, 26.6099814], [-80.0534949, 26.6099546], [-80.0528182, 26.6099339], [-80.0525502, 26.6099257], [-80.05252, 26.6099469], [-80.0525329, 26.6100315], [-80.0525717, 26.6102162], [-80.0526014, 26.6103535], [-80.0526104, 26.6103952], [-80.052647, 26.6108185], [-80.0526605, 26.6108671], [-80.0527331, 26.6108704], [-80.0535174, 26.6108852], [-80.0535229, 26.6107762], [-80.0535591, 26.6099814]]}"
914964956,,"{""type"": ""LineString"", ""coordinates"": [[-80.0531112, 26.6087471], [-80.0530543, 26.6087455], [-80.0524149, 26.6087271], [-80.0524031, 26.6087181], [-80.0524086, 26.6085373], [-80.0524105, 26.608476]]}"
932392782,,"{""type"": ""LineString"", ""coordinates"": [[-80.0528144, 26.6098941], [-80.0528182, 26.6099339], [-80.052812, 26.6101278], [-80.0528071, 26.6102538], [-80.0527899, 26.6102944], [-80.0527348, 26.6103415], [-80.0526588, 26.6103535], [-80.0526014, 26.6103535], [-80.0525468, 26.6103586]]}"
1020803862,,"{""type"": ""LineString"", ""coordinates"": [[-80.0536079, 26.6084385], [-80.053694, 26.6061579]]}"
1021064206,,"{""type"": ""LineString"", ""coordinates"": [[-80.0523931, 26.6099584], [-80.0524468, 26.6099541], [-80.05252, 26.6099469], [-80.0524965, 26.6098881], [-80.0524789, 26.6098441]]}"
1188194149,,"{""type"": ""LineString"", ""coordinates"": [[-80.0531502, 26.6061328], [-80.0523769, 26.6061008], [-80.0522744, 26.6061088]]}"
755101486,South Ocean Boulevard,"{""type"": ""LineString"", ""coordinates"": [[-80.0391903, 26.6395622], [-80.039202, 26.639204], [-80.0392076, 26.6390253], [-80.0392234, 26.6385235], [-80.0392356, 26.6381339], [-80.0392408, 26.6379693], [-80.0392456, 26.6378162], [-80.0392629, 26.6372648], [-80.039266, 26.6371638], [-80.0392717, 26.6369788], [-80.039277, 26.636278], [-80.0392758, 26.6362004], [-80.039269, 26.63575], [-80.039245, 26.635084], [-80.0392222, 26.634693], [-80.039206, 26.634415], [-80.0390489, 26.6320761], [-80.0390538, 26.6320244], [-80.0388666, 26.6291201], [-80.038856, 26.628955], [-80.0388513, 26.6288337], [-80.038827, 26.628206], [-80.0388262, 26.6281532], [-80.0388246, 26.6279934], [-80.038821, 26.627823], [-80.03882, 26.6277151], [-80.038819, 26.6276145], [-80.038818, 26.627504], [-80.038816, 26.6273075], [-80.0388142, 26.6271385], [-80.038808, 26.6265321], [-80.0387998, 26.6257358], [-80.0387839, 26.6241832], [-80.038772, 26.6230215], [-80.0387704, 26.6228632], [-80.0387685, 26.622687], [-80.0387678, 26.6226182], [-80.0387628, 26.6225234], [-80.0387604, 26.622358], [-80.0387594, 26.6221944], [-80.038759, 26.6221426], [-80.038758, 26.6220555], [-80.0387476, 26.6215271], [-80.0387477, 26.6214929], [-80.0387468, 26.6213202], [-80.0387418, 26.6208706], [-80.0387344, 26.6202463], [-80.0387312, 26.6200452], [-80.0387255, 26.6198747], [-80.0387102, 26.6194221], [-80.038705, 26.6190633]]}"
11214277,6th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0504199, 26.6084164], [-80.0504567, 26.6084176], [-80.0509637, 26.6084344], [-80.0510025, 26.6084358], [-80.0510952, 26.6084391], [-80.0511645, 26.6084407], [-80.0518169, 26.6084595], [-80.0518604, 26.6084607], [-80.0520816, 26.608467], [-80.0521427, 26.6084688]]}"
11230438,9th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.0505366, 26.6047924], [-80.0505918, 26.6047916], [-80.0511, 26.6048043], [-80.0511299, 26.6048058], [-80.0512382, 26.6048076], [-80.0512663, 26.6048127], [-80.0517064, 26.604826]]}"
11241641,5th Avenue South,"{""type"": ""LineString"", ""coordinates"": [[-80.049687, 26.609945], [-80.050172, 26.6098628], [-80.0503547, 26.6098318]]}"
254962140,Bryant Park Paved Paths,"{""type"": ""LineString"", ""coordinates"": [[-80.0496358, 26.6099566], [-80.0495663, 26.6099764], [-80.0495043, 26.6099814], [-80.0494472, 26.6099752], [-80.049382, 26.6099658], [-80.0493188, 26.6099634], [-80.0492401, 26.6099753], [-80.049209, 26.6099872], [-80.0491779, 26.6100026], [-80.0491413, 26.6100243], [-80.0491939, 26.6101448], [-80.0491874, 26.6101554], [-80.0491849, 26.6101704], [-80.0491824, 26.6101831], [-80.049183, 26.6101959], [-80.0491821, 26.6102233], [-80.0491842, 26.6102497], [-80.0491515, 26.6103506], [-80.0490896, 26.6104482], [-80.0490768, 26.6104742], [-80.0490741, 26.6104865], [-80.0490785, 26.610497], [-80.0490911, 26.6105089], [-80.0491074, 26.6105211], [-80.0491237, 26.610531], [-80.0491469, 26.6105339], [-80.0491691, 26.6105359], [-80.0491954, 26.610537], [-80.0492196, 26.6105368], [-80.0492372, 26.6105332], [-80.0492558, 26.6105228], [-80.0492683, 26.610508], [-80.0492753, 26.6104872], [-80.0492852, 26.6104585], [-80.0492963, 26.6104387], [-80.0493078, 26.6104175], [-80.0493155, 26.6103663], [-80.0493188, 26.6103389], [-80.0493276, 26.6103115], [-80.0493281, 26.6102849], [-80.0493305, 26.6102582], [-80.049338, 26.6102321], [-80.0493413, 26.6102176], [-80.0493481, 26.6102045], [-80.04935, 26.6101909], [-80.0493448, 26.610179], [-80.0493391, 26.6101675], [-80.0493284, 26.6101615], [-80.04929, 26.6101426], [-80.0492724, 26.6101377], [-80.0492557, 26.610135], [-80.0492362, 26.6101325], [-80.0492187, 26.6101359], [-80.0492023, 26.6101406], [-80.0491939, 26.6101448]]}"
254962249,Bryant Park Paved Paths,"{""type"": ""LineString"", ""coordinates"": [[-80.0491413, 26.6100243], [-80.0490998, 26.6100306], [-80.0490659, 26.6100395], [-80.0489913, 26.6100389], [-80.0489785, 26.6100838], [-80.0489679, 26.6100945], [-80.0489552, 26.6100996], [-80.0489419, 26.6100955], [-80.0489297, 26.6100895], [-80.0489071, 26.6100557], [-80.0489021, 26.6100281], [-80.0489913, 26.6100389]]}"
