id,name,elevation_m,distance_to_coastline_m,flood_onset_threshold_m,cii_max,inundation_depth_cm
1301055633,,4.0,104.65371037305437,4.57,0.0,0.0
1301055634,,6.0,119.05041676416026,6.57,0.0,0.0
1358241868,,5.0,116.01628306056314,5.57,0.0,0.0
1358241869,,4.0,111.90825511010026,4.57,0.0,0.0
1358241870,,5.0,125.1805127937341,5.57,0.0,0.0
330872055,,0.0,90.75337577003285,0.5700000000000003,0.1633507381556888,19.299999999999972
578189504,,4.0,77.41752387237277,4.57,0.0,0.0
578216064,,6.0,252.84718327796327,6.57,0.0,0.0
578216067,,6.0,126.82587575145946,6.57,0.0,0.0
578216068,,6.0,108.9767103547092,6.57,0.0,0.0
578216069,,6.0,138.2551261497654,6.57,0.0,0.0
578216070,,6.0,141.99908692375118,6.57,0.0,0.0
578216071,,6.0,140.32792908317444,6.57,0.0,0.0
578216072,,6.0,130.72648544558857,6.57,0.0,0.0
578216073,,6.0,168.7142492077048,6.57,0.0,0.0
578216074,,6.0,160.81566072285807,6.57,0.0,0.0
578216075,,6.0,208.03437339696808,6.57,0.0,0.0
578216076,,6.0,208.03437339696808,6.57,0.0,0.0
578216077,,6.0,204.7274962623169,6.57,0.0,0.0
578216080,,6.0,137.96666764475248,6.57,0.0,0.0
578216081,,6.0,125.09191761447316,6.57,0.0,0.0
578216082,,6.0,107.18768459703482,6.57,0.0,0.0
578216083,,6.0,105.40721631797751,6.57,0.0,0.0
578216085,,6.0,58.85448956286238,6.57,0.0,0.0
578216086,,6.0,43.95560396242144,6.57,0.0,0.0
578216087,,6.0,53.64961492913215,6.57,0.0,0.0
578216090,,6.0,68.18457171215275,6.57,0.0,0.0
578587515,,6.0,156.128351377049,6.57,0.0,0.0
578587530,,6.0,91.04947617489816,6.57,0.0,0.0
578587532,,6.0,72.45347178009162,6.57,0.0,0.0
578587544,,0.0,113.84632323174316,0.5700000000000003,0.1572054704049576,19.299999999999972
578587547,,6.0,167.6248340606198,6.57,0.0,0.0
908090609,,6.0,214.5860901935082,6.57,0.0,0.0
1164564347,,6.0,151.12682691536924,6.57,0.0,0.0
1169419987,,0.0,47.06776530804181,0.5700000000000003,0.1763949662537013,19.299999999999972
1172637297,,6.0,14.24149287136703,6.57,0.0,0.0
1203169817,,6.0,33.38534428922923,6.57,0.0,0.0
1203169818,,4.0,50.16751833543389,4.57,0.0,0.0
1203169834,,4.0,89.23607784881237,4.57,0.0,0.0
1203169835,,4.0,51.95994722105006,4.57,0.0,0.0
1203169836,,4.0,57.62251201570043,4.57,0.0,0.0
1301055622,,0.0,102.52825510970072,0.5700000000000003,0.1601584642407024,19.299999999999972
1301055623,,6.0,122.57535495786142,6.57,0.0,0.0
1301055624,,6.0,148.0929862588155,6.57,0.0,0.0
1301055625,,6.0,137.62345692021952,6.57,0.0,0.0
1301055635,,6.0,116.20460586753084,6.57,0.0,0.0
1301055636,,0.0,95.60522775002016,0.5700000000000003,0.1620200688374441,19.299999999999972
1301055681,,6.0,96.5366975574414,6.57,0.0,0.0
1301055682,,6.0,96.5366975574414,6.57,0.0,0.0
1355582184,,0.0,91.22533060150955,0.5700000000000003,0.1632203408839422,19.299999999999972
1355582185,,0.0,100.16937041523366,0.5700000000000003,0.1607879454648531,19.299999999999972
1357059709,,6.0,22.058497227077883,6.57,0.0,0.0
1357059710,,6.0,32.62405330462524,6.57,0.0,0.0
1358241867,,6.0,123.41371469676788,6.57,0.0,0.0
578587524,,6.0,90.04979782118006,6.57,0.0,0.0
578587526,,6.0,111.92229091917947,6.57,0.0,0.0
578587528,,6.0,72.3339314605326,6.57,0.0,0.0
578587534,,6.0,115.05228448094518,6.57,0.0,0.0
1164564332,,6.0,90.04979782118006,6.57,0.0,0.0
1358241865,,6.0,129.94030136204614,6.57,0.0,0.0
1358241866,,6.0,140.99872350627675,6.57,0.0,0.0
578587519,,5.0,81.07118445335956,5.57,0.0,0.0
578587521,,5.0,67.16058300606184,5.57,0.0,0.0
458896765,,0.0,44.283188482091205,0.5700000000000003,0.1772974106900511,19.299999999999972
477022127,,2.0,43.79242075448467,2.5700000000000003,0.0,0.0
477022130,,2.0,45.17222675388267,2.5700000000000003,0.0,0.0
477022132,,2.0,45.69642158253753,2.5700000000000003,0.0,0.0
579249288,,3.0,45.087594821361975,3.5700000000000003,0.0,0.0
579249291,,3.0,46.59821678116032,3.5700000000000003,0.0,0.0
579249292,,3.0,42.571596228312295,3.5700000000000003,0.0,0.0
28534768,Bayshore Bikeway,4.0,175.90473688897575,4.57,0.0,0.0
274878713,Harbor Island Drive,0.0,22.521476023933296,0.5700000000000003,0.1846814043593106,19.299999999999972
436302532,,4.0,185.7706623276808,4.57,0.0,0.0
437219972,,-6.0,487.2516853548344,-5.43,3.1364848963383305,619.3
458896750,,3.0,45.087594821361975,3.5700000000000003,0.0,0.0
458896779,,2.0,41.054252251964456,2.5700000000000003,0.0,0.0
477022129,,2.0,30.976478110697148,2.5700000000000003,0.0,0.0
579007757,,2.0,30.976478110697148,2.5700000000000003,0.0,0.0
579265713,,4.0,138.0921073692964,4.57,0.0,0.0
579265715,,4.0,159.60628544464953,4.57,0.0,0.0
579265729,,4.0,100.90669810589765,4.57,0.0,0.0
754707734,,0.0,30.103427414943965,0.5700000000000003,0.1820399473185512,19.299999999999972
833954665,Liberator Way,1.0,12.460790508428044,1.5700000000000005,0.0,0.0
975258279,,2.0,25.33972743870146,2.5700000000000003,0.0,0.0
1271657812,Airport Terminal Road,4.0,247.36975445733884,4.57,0.0,0.0
1370119825,,1.0,12.141496334672295,1.5700000000000005,0.0,0.0
1418977196,,4.0,231.47292918952013,4.57,0.0,0.0
579249290,,3.0,47.30440370200877,3.5700000000000003,0.0,0.0
579249299,,3.0,12.619105506736874,3.5700000000000003,0.0,0.0
579265706,,4.0,100.90669810589765,4.57,0.0,0.0
579265717,,6.0,99.88376015572968,6.57,0.0,0.0
579265718,,4.0,85.6198116725272,4.57,0.0,0.0
579265720,,6.0,78.59780578548236,6.57,0.0,0.0
579265722,,4.0,85.82671873985599,4.57,0.0,0.0
975140334,,2.0,12.04023025368879,2.5700000000000003,0.0,0.0
975140335,,2.0,13.478230910230334,2.5700000000000003,0.0,0.0
975258280,,2.0,8.385073235683638,2.5700000000000003,0.0,0.0
1271902325,,6.0,36.72635425682672,6.57,0.0,0.0
5972315,Harbor Island Drive,0.0,50.398951930528085,0.5700000000000003,0.1753273687413928,19.299999999999972
25518071,Harbor Island Drive,0.0,17.578456609234365,0.5700000000000003,0.1864451635645573,19.299999999999972
25518073,Harbor Island Drive,0.0,28.12052863312477,0.5700000000000003,0.1827234405179439,19.299999999999972
31126590,,1.0,4.249023896274507,1.5700000000000005,0.0,0.0
458896719,,1.0,23.47898218471408,1.5700000000000005,0.0,0.0
458896748,,0.0,40.5732543202386,0.5700000000000003,0.1785141962329359,19.299999999999972
477022134,,0.0,42.5748657865688,0.5700000000000003,0.1778556399956053,19.299999999999972
477022135,,0.0,44.8402969735252,0.5700000000000003,0.1771161210652687,19.299999999999972
477023119,,0.0,33.01797450184289,0.5700000000000003,0.1810445512464912,19.299999999999972
477023121,,0.0,15.452947671765104,0.5700000000000003,0.187213984197545,19.299999999999972
477023123,,0.0,13.396920398381086,0.5700000000000003,0.1879637297495252,19.299999999999972
477023124,,0.0,51.57150198111906,0.5700000000000003,0.1749546516696273,19.299999999999972
579006657,,0.0,39.30955653861342,0.5700000000000003,0.1789324866026004,19.299999999999972
579006658,,0.0,32.689166687971216,0.5700000000000003,0.1811563028397869,19.299999999999972
579007758,,0.0,30.277560166986746,0.5700000000000003,0.1819801689696459,19.299999999999972
753138934,,0.0,29.49009688888225,0.5700000000000003,0.1822508118036646,19.299999999999972
880564094,,0.0,51.57150198111906,0.5700000000000003,0.1749546516696273,19.299999999999972
880564095,,0.0,28.607485694006414,0.5700000000000003,0.182555114355419,19.299999999999972
975258278,,1.0,12.878777296641957,1.5700000000000005,0.0,0.0
1336087917,Harbor Island Drive,0.0,27.944475404595284,0.5700000000000003,0.1827843731597838,19.299999999999972
1370119826,,0.0,0.9007064029826973,0.5700000000000003,0.1926529525042515,19.299999999999972
1370120350,,0.0,27.05431704705538,0.5700000000000003,0.1830930833479623,19.299999999999972
1370120351,,0.0,32.22571291605029,0.5700000000000003,0.1813140508963367,19.299999999999972
1370120352,,0.0,17.081986318191223,0.5700000000000003,0.1866241767328124,19.299999999999972
5985920,Airport Terminal Road,4.0,87.36216522090984,4.57,0.0,0.0
28534722,The Embarcadero,2.0,9.106349715322178,2.5700000000000003,0.0,0.0
28534729,Bayshore Bikeway,2.0,20.67678511387872,2.5700000000000003,0.0,0.0
28534784,,2.0,15.359098537099964,2.5700000000000003,0.0,0.0
160432230,,2.0,8.540961079540821,2.5700000000000003,0.0,0.0
275446272,,2.0,10.512641274888583,2.5700000000000003,0.0,0.0
414564541,,1.0,2.3099553220926814,1.5700000000000005,0.0,0.0
436296443,North Harbor Drive,4.0,26.06758086991136,4.57,0.0,0.0
436302528,North Harbor Drive,2.0,48.12187417677637,2.5700000000000003,0.0,0.0
564867535,,4.0,278.9533375778215,4.57,0.0,0.0
643957331,North Harbor Drive,6.0,58.37573328870474,6.57,0.0,0.0
643962767,,4.0,232.33229041643503,4.57,0.0,0.0
713603516,North Harbor Drive,4.0,36.421264825390686,4.57,0.0,0.0
988597610,,4.0,243.4350434591936,4.57,0.0,0.0
992124657,,4.0,117.65154147105788,4.57,0.0,0.0
1075944252,,4.0,198.66850558350964,4.57,0.0,0.0
1370938131,,2.0,69.32995630731588,2.5700000000000003,0.0,0.0
1418968266,,3.0,82.0452376417551,3.5700000000000003,0.0,0.0
1418975984,,2.0,121.20348663693343,2.5700000000000003,0.0,0.0
5972644,Liberator Way,1.0,137.88981435996757,1.5700000000000005,0.0,0.0
28534739,Bayshore Bikeway,6.0,97.92293342486349,6.57,0.0,0.0
28534776,,6.0,18.843036213494525,6.57,0.0,0.0
28534778,,6.0,27.654261150217906,6.57,0.0,0.0
35154134,,4.0,198.36748582864124,4.57,0.0,0.0
436302507,North Harbor Drive,1.0,200.1259655425051,1.5700000000000005,0.0,0.0
436302509,North Harbor Drive,1.0,133.12230918993944,1.5700000000000005,0.0,0.0
436302510,North Harbor Drive,6.0,82.74726750681465,6.57,0.0,0.0
436302512,North Harbor Drive,1.0,185.5079304722136,1.5700000000000005,0.0,0.0
436302517,North Harbor Drive,1.0,143.71828998333552,1.5700000000000005,0.0,0.0
436302518,North Harbor Drive,4.0,197.96947958929965,4.57,0.0,0.0
436302520,North Harbor Drive,1.0,160.26598119942645,1.5700000000000005,0.0,0.0
463354157,North Harbor Drive,1.0,203.39190225811183,1.5700000000000005,0.0,0.0
579265704,,4.0,148.28927587159063,4.57,0.0,0.0
579265708,,4.0,101.3011950097913,4.57,0.0,0.0
579265710,,4.0,101.74710652666803,4.57,0.0,0.0
579265712,,4.0,102.21669556980176,4.57,0.0,0.0
579265725,,4.0,102.09110400337016,4.57,0.0,0.0
579265728,,4.0,32.93348172051192,4.57,0.0,0.0
579270833,,1.0,120.11256546678098,1.5700000000000005,0.0,0.0
579270834,,1.0,100.68894262894403,1.5700000000000005,0.0,0.0
579270835,,1.0,101.51475432336233,1.5700000000000005,0.0,0.0
579270836,,1.0,115.78600311014574,1.5700000000000005,0.0,0.0
579270838,,1.0,41.9724199985193,1.5700000000000005,0.0,0.0
579270839,,1.0,52.70765977000203,1.5700000000000005,0.0,0.0
579270841,,4.0,70.34467658697656,4.57,0.0,0.0
668014622,North Harbor Drive,4.0,220.96321646104352,4.57,0.0,0.0
668014624,North Harbor Drive,4.0,221.73377506677693,4.57,0.0,0.0
745716482,,1.0,143.5205734699953,1.5700000000000005,0.0,0.0
745716483,,1.0,172.3509514547653,1.5700000000000005,0.0,0.0
745716484,,1.0,156.81381404538334,1.5700000000000005,0.0,0.0
952512586,North Harbor Drive,1.0,200.33515785688863,1.5700000000000005,0.0,0.0
960893439,North Harbor Drive,6.0,39.12022604213496,6.57,0.0,0.0
1009832039,Liberator Way,1.0,94.73548967155402,1.5700000000000005,0.0,0.0
1009832041,Liberator Way,1.0,145.86393324800946,1.5700000000000005,0.0,0.0
1037236801,,6.0,21.80179975660472,6.57,0.0,0.0
1037236802,Bayshore Bikeway,6.0,27.18836594170938,6.57,0.0,0.0
1037236803,,6.0,23.303830632050435,6.57,0.0,0.0
1075944250,,3.0,221.55876195204445,3.5700000000000003,0.0,0.0
1075944251,,3.0,271.1201731006984,3.5700000000000003,0.0,0.0
1096156702,,1.0,133.12230918993944,1.5700000000000005,0.0,0.0
1253282205,,4.0,28.187939342048736,4.57,0.0,0.0
1253282206,,4.0,101.22045477472628,4.57,0.0,0.0
1253282207,,4.0,60.26111805734438,4.57,0.0,0.0
1271734207,,4.0,23.12631719897055,4.57,0.0,0.0
1271734208,,1.0,100.68894262894403,1.5700000000000005,0.0,0.0
1271734209,,1.0,101.51475432336233,1.5700000000000005,0.0,0.0
1271734210,,1.0,94.50375329957134,1.5700000000000005,0.0,0.0
1271734211,,4.0,31.79689948203616,4.57,0.0,0.0
1271734212,,1.0,78.82441166969973,1.5700000000000005,0.0,0.0
1271734213,,1.0,39.70111050068008,1.5700000000000005,0.0,0.0
1271734214,,1.0,51.11857370784291,1.5700000000000005,0.0,0.0
1271734215,,1.0,42.358787242961945,1.5700000000000005,0.0,0.0
1271734216,,1.0,121.00717495015118,1.5700000000000005,0.0,0.0
1271743189,,1.0,117.57109752608956,1.5700000000000005,0.0,0.0
1271743190,,1.0,33.81998523993775,1.5700000000000005,0.0,0.0
1271743191,,1.0,66.36870046102375,1.5700000000000005,0.0,0.0
1377451924,Bayshore Bikeway,6.0,27.594467011546577,6.57,0.0,0.0
1377451925,Bayshore Bikeway,1.0,137.88981435996757,1.5700000000000005,0.0,0.0
28534725,Bayshore Bikeway,6.0,117.55668336578265,6.57,0.0,0.0
28534786,,2.0,106.46724509607266,2.5700000000000003,0.0,0.0
28534798,,2.0,96.8600374800894,2.5700000000000003,0.0,0.0
275446255,,2.0,16.73778955771692,2.5700000000000003,0.0,0.0
436302515,North Harbor Drive,6.0,209.87976853051768,6.57,0.0,0.0
467138680,,2.0,6.141284593802755,2.5700000000000003,0.0,0.0
467140958,,5.0,88.55560820079589,5.57,0.0,0.0
467143830,,5.0,3.963698941132477,5.57,0.0,0.0
467149046,,5.0,69.10863176515306,5.57,0.0,0.0
467149048,,0.0,25.45236574301683,0.5700000000000003,0.1836512808607187,19.299999999999972
467149050,,5.0,81.80914858596431,5.57,0.0,0.0
467149052,,6.0,145.1056684160587,6.57,0.0,0.0
467149054,,5.0,80.07115435918074,5.57,0.0,0.0
467149058,,5.0,15.807109569378332,5.57,0.0,0.0
467149060,,0.0,19.224073275175023,0.5700000000000003,0.1858542486123469,19.299999999999972
467149062,,6.0,99.6942737647555,6.57,0.0,0.0
467149064,,5.0,98.94264921181332,5.57,0.0,0.0
467149066,,6.0,159.4715343825343,6.57,0.0,0.0
467149068,,2.0,16.62843537379043,2.5700000000000003,0.0,0.0
467149071,,5.0,56.46065459785668,5.57,0.0,0.0
467149073,,6.0,192.2050039271891,6.57,0.0,0.0
507860242,,2.0,132.55412644180555,2.5700000000000003,0.0,0.0
507860243,Lindbergh Field,6.0,199.03473747763084,6.57,0.0,0.0
564867539,,2.0,155.92127691957495,2.5700000000000003,0.0,0.0
565163518,North Harbor Drive,6.0,160.583874124468,6.57,0.0,0.0
565163539,North Harbor Drive,2.0,70.77706610283606,2.5700000000000003,0.0,0.0
579275428,,-2.0,268.94980307318656,-1.4299999999999995,1.4259708444136736,219.29999999999995
579275431,,-2.0,278.71258258872183,-1.4299999999999995,1.40809333830826,219.29999999999995
579275456,,6.0,234.2500383990416,6.57,0.0,0.0
579275467,,2.0,39.61472622993857,2.5700000000000003,0.0,0.0
579275470,,2.0,35.5619320400264,2.5700000000000003,0.0,0.0
579275473,,2.0,41.6628844838119,2.5700000000000003,0.0,0.0
579275476,,5.0,25.07645717827937,5.57,0.0,0.0
612794949,,6.0,142.13068476540457,6.57,0.0,0.0
612794950,Crosswind Way,2.0,50.67854917450033,2.5700000000000003,0.0,0.0
612794951,,6.0,172.3906982880092,6.57,0.0,0.0
643957330,,4.0,144.76909474258875,4.57,0.0,0.0
643957332,Crosswind Way,2.0,100.00775473807086,2.5700000000000003,0.0,0.0
845740296,,2.0,71.46099942374603,2.5700000000000003,0.0,0.0
845740297,,2.0,95.071099050421,2.5700000000000003,0.0,0.0
845740298,,0.0,69.58330355468046,0.5700000000000003,0.1694221010302767,19.299999999999972
845740299,,0.0,45.83747290080073,0.5700000000000003,0.1767925523455908,19.299999999999972
845740300,,0.0,45.07286879976488,0.5700000000000003,0.177040549115002,19.299999999999972
845740301,,2.0,82.26724404604884,2.5700000000000003,0.0,0.0
845740302,,2.0,71.5433972484813,2.5700000000000003,0.0,0.0
845740303,,0.0,44.264708657040806,0.5700000000000003,0.1773034306010969,19.299999999999972
845740304,,0.0,53.20615135373742,0.5700000000000003,0.174437684331342,19.299999999999972
845740305,,0.0,53.20615135373742,0.5700000000000003,0.174437684331342,19.299999999999972
845740306,,5.0,69.1862334901194,5.57,0.0,0.0
845740307,,6.0,85.14419339453457,6.57,0.0,0.0
845740308,,6.0,85.14419339453457,6.57,0.0,0.0
845740309,,2.0,111.30732296449372,2.5700000000000003,0.0,0.0
845740310,,2.0,111.30732296449372,2.5700000000000003,0.0,0.0
845740311,,6.0,109.07760748600612,6.57,0.0,0.0
845740312,,6.0,119.83805341985116,6.57,0.0,0.0
845740313,,6.0,148.78411442860516,6.57,0.0,0.0
845740314,,6.0,148.61618863871664,6.57,0.0,0.0
845740315,,0.0,42.08091031475306,0.5700000000000003,0.1780177057774793,19.299999999999972
845740316,,0.0,34.725505407085464,0.5700000000000003,0.1804664244069199,19.299999999999972
845740317,,2.0,67.11541156137183,2.5700000000000003,0.0,0.0
845740318,,2.0,59.68303351745224,2.5700000000000003,0.0,0.0
845740319,,2.0,73.82561087456772,2.5700000000000003,0.0,0.0
845740320,,2.0,59.68303351745224,2.5700000000000003,0.0,0.0
952512584,,2.0,153.503488146417,2.5700000000000003,0.0,0.0
960893438,North Harbor Drive,2.0,106.02622994799842,2.5700000000000003,0.0,0.0
960893440,North Harbor Drive,2.0,101.13670670211148,2.5700000000000003,0.0,0.0
975138301,,6.0,125.93117540219752,6.57,0.0,0.0
975138314,,0.0,45.02363566917176,0.5700000000000003,0.1770565415599244,19.299999999999972
975138321,,2.0,69.76526886840146,2.5700000000000003,0.0,0.0
975138324,,2.0,73.97230645697368,2.5700000000000003,0.0,0.0
975138325,,0.0,19.09192961288824,0.5700000000000003,0.1859015609662137,19.299999999999972
975139532,,6.0,172.1845764525511,6.57,0.0,0.0
988581748,,6.0,251.06159310234943,6.57,0.0,0.0
1038618806,,6.0,170.62709740840356,6.57,0.0,0.0
1038618807,North Harbor Drive,6.0,179.30089109963933,6.57,0.0,0.0
1071448262,,6.0,144.97170468515935,6.57,0.0,0.0
1071448263,,5.0,95.41516565847162,5.57,0.0,0.0
1071482469,North Harbor Drive,2.0,28.07131149520577,2.5700000000000003,0.0,0.0
1071482470,North Harbor Drive,6.0,137.26782938878722,6.57,0.0,0.0
1075944246,,6.0,216.03559208312868,6.57,0.0,0.0
1075944247,,4.0,144.76909474258875,4.57,0.0,0.0
1076502179,,2.0,144.53386767474285,2.5700000000000003,0.0,0.0
1076502180,,4.0,137.1086951555767,4.57,0.0,0.0
1076502181,,6.0,176.12595986180955,6.57,0.0,0.0
1076502182,,6.0,205.8842759888784,6.57,0.0,0.0
1076502186,,-2.0,212.8081213033049,-1.4299999999999995,1.5382821368465178,219.29999999999995
1076502189,,-2.0,255.2628113404254,-1.4299999999999995,1.451812512857549,219.29999999999995
1091038998,North Harbor Drive,2.0,54.661052901913,2.5700000000000003,0.0,0.0
1091038999,North Harbor Drive,6.0,155.30031866177976,6.57,0.0,0.0
1091039000,North Harbor Drive,4.0,24.237554635283946,4.57,0.0,0.0
1093607352,,6.0,109.07760748600612,6.57,0.0,0.0
1093607353,,6.0,143.15188713067857,6.57,0.0,0.0
1093607354,,6.0,108.1099894383175,6.57,0.0,0.0
1146405719,,2.0,126.70452985691436,2.5700000000000003,0.0,0.0
1298097624,Airport Terminal Road,6.0,185.5046444901957,6.57,0.0,0.0
1302561177,,0.0,45.71479025175743,0.5700000000000003,0.1768322972435491,19.299999999999972
1302561178,,2.0,67.95326534248984,2.5700000000000003,0.0,0.0
1302561179,,2.0,100.85449044530684,2.5700000000000003,0.0,0.0
1302561180,,2.0,104.75647508280856,2.5700000000000003,0.0,0.0
1313162968,,4.0,144.36991875641556,4.57,0.0,0.0
1313162969,,6.0,242.12744278707245,6.57,0.0,0.0
1313162970,,6.0,193.45044603041737,6.57,0.0,0.0
1313162971,,6.0,197.0049243355011,6.57,0.0,0.0
1313162972,,-2.0,282.9173322722047,-1.4299999999999995,1.4005310073002302,219.29999999999995
1313162973,,-2.0,243.3217262756068,-1.4299999999999995,1.47513514167544,219.29999999999995
1313162974,,-2.0,259.3301743998024,-1.4299999999999995,1.4440358581386636,219.29999999999995
1313162975,,6.0,198.6126712218734,6.57,0.0,0.0
1313162976,,6.0,249.2561796234768,6.57,0.0,0.0
1313162977,,6.0,170.95317226333006,6.57,0.0,0.0
1313162978,,6.0,170.80205105867006,6.57,0.0,0.0
1313162979,,6.0,192.62644220610204,6.57,0.0,0.0
1313162980,,4.0,139.3725905444469,4.57,0.0,0.0
1370938123,,2.0,118.81059015604816,2.5700000000000003,0.0,0.0
1370938126,Airport Terminal Road,2.0,97.32874211781868,2.5700000000000003,0.0,0.0
1370938127,Airport Terminal Road,2.0,111.42686494142312,2.5700000000000003,0.0,0.0
1370938128,Airport Terminal Road,2.0,78.1885028717094,2.5700000000000003,0.0,0.0
1370938132,,2.0,84.53293414763903,2.5700000000000003,0.0,0.0
1370938133,,2.0,79.79672928177544,2.5700000000000003,0.0,0.0
1370938134,,2.0,48.43573658293417,2.5700000000000003,0.0,0.0
1370938135,,2.0,36.00947286689181,2.5700000000000003,0.0,0.0
1377454535,Bayshore Bikeway,6.0,175.6588174795514,6.57,0.0,0.0
1377454536,Bayshore Bikeway,2.0,31.35199910048405,2.5700000000000003,0.0,0.0
1418968265,,2.0,97.32874211781868,2.5700000000000003,0.0,0.0
1418968267,,6.0,227.51577578644404,6.57,0.0,0.0
1418968268,,6.0,214.37958551484223,6.57,0.0,0.0
1418968271,Airport Terminal Road,2.0,59.213932627216174,2.5700000000000003,0.0,0.0
1418975986,,2.0,102.95543914427348,2.5700000000000003,0.0,0.0
1418977197,,2.0,89.31567672729507,2.5700000000000003,0.0,0.0
330871616,,9.0,500.82463426739855,9.57,0.0,0.0
5962657,Orange Avenue,9.0,157.0162179874631,9.57,0.0,0.0
153343724,1st Street,9.0,147.7140874489733,9.57,0.0,0.0
275671433,,9.0,137.91511051896452,9.57,0.0,0.0
436285018,3rd Street,10.0,444.2871145800439,10.57,0.0,0.0
463962314,,12.0,452.22341033665737,12.57,0.0,0.0
578107417,,9.0,283.124068481256,9.57,0.0,0.0
882034090,,7.0,146.26216579541818,7.57,0.0,0.0
1022310026,Orange Avenue,9.0,157.61278221358705,9.57,0.0,0.0
1221992917,,9.0,157.61278221358705,9.57,0.0,0.0
234731942,,5.0,37.38565084285624,5.57,0.0,0.0
234731945,,0.0,17.75107658007519,0.5700000000000003,0.1863830021125512,19.299999999999972
234731949,,5.0,25.36401913451531,5.57,0.0,0.0
234731951,,5.0,19.64046603660485,5.57,0.0,0.0
275671431,,5.0,17.06227486933597,5.57,0.0,0.0
363142998,,5.0,95.23118102698244,5.57,0.0,0.0
578110714,,5.0,57.12851637015272,5.57,0.0,0.0
882178467,,9.0,113.92246900338776,9.57,0.0,0.0
1173185484,,5.0,40.3017079745879,5.57,0.0,0.0
1173185486,,5.0,89.56991051309747,5.57,0.0,0.0
1203082860,,9.0,159.46424882760326,9.57,0.0,0.0
1221992914,1st Street,5.0,160.5626342933476,5.57,0.0,0.0
1346399905,C Avenue,9.0,159.46424882760326,9.57,0.0,0.0
5975597,F Avenue,10.0,434.7299745808287,10.57,0.0,0.0
6016874,E Avenue,6.0,284.7569357912842,6.57,0.0,0.0
26171025,,2.0,10.300997751545776,2.5700000000000003,0.0,0.0
26201027,,9.0,10.673096982342718,9.57,0.0,0.0
153343726,1st Street,9.0,148.77289724356137,9.57,0.0,0.0
234731944,,9.0,95.59853353359804,9.57,0.0,0.0
234731950,,9.0,6.090795521035004,9.57,0.0,0.0
275671435,,9.0,29.088732234167846,9.57,0.0,0.0
318209495,,5.0,32.64937823056946,5.57,0.0,0.0
745718526,,6.0,265.8763515148472,6.57,0.0,0.0
1047797358,,7.0,299.19042403517966,7.57,0.0,0.0
1075932492,,2.0,14.209820535412607,2.5700000000000003,0.0,0.0
1075932493,,0.0,23.5003721331725,0.5700000000000003,0.1843360676264263,19.299999999999972
